Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Conference Expenses,MASH MEDIA GROUP LTD,12/01/2018," 2,602.50 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,12/01/2018," 8,486.30 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Wave-length CIC,22/01/2018," 1,807.75 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Great Dawley Town Council,22/01/2018," 12,843.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Educational Visits,M H ELCOCK & SON LTD T/A ELCOCK REISEN,22/01/2018, 210.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Equipment - Purchase,Marquees over Shropshire Ltd,22/01/2018," 1,000.00 "
"Business, Development & Employment",Inward Investment & Business Support,contribution to provision,advertising,Rightmove,02/01/2018,550
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,SHROPSHIRE CHAMBER OF COMMERCE & ENTERPR,22/01/2018, 185.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,Arleston Community Centre,12/01/2018, 120.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,12/01/2018, 127.50 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,OAKENGATES TOWN COUNCIL,12/01/2018, 420.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,INTERSERVE (FACILITIES MANAGEMENT) LTD,12/01/2018, 768.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,12/01/2018, 306.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,CHEC COMMUNITY HEALTH & ENTERPRISE CTR,12/01/2018, 150.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,CHEC COMMUNITY HEALTH & ENTERPRISE CTR,23/01/2018, 500.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,INTERSERVE (FACILITIES MANAGEMENT) LTD,24/01/2018, 192.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,CHEC COMMUNITY HEALTH & ENTERPRISE CTR,24/01/2018, 500.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,03/01/2018, 160.00 
"Business, Development & Employment",Skills,Supplies & Services,Stationery,SILK GROUP LTD,23/01/2018," 4,350.00 "
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,12/01/2018, 150.00 
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,12/01/2018, 262.50 
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,INSTITUTE OF LEADERSHIP & MANAGEMENT,12/01/2018, 312.00 
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,03/01/2018, 877.80 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,03/01/2018," 1,106.25 "
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,03/01/2018," 1,112.50 "
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,03/01/2018," 1,331.25 "
"Business, Development & Employment",Skills,Employees,Course Fees,Job Change 2007,31/01/2018, 125.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD COLLEGE OF ARTS & TECHNOLOGY,24/01/2018," 1,500.00 "
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,03/01/2018, 437.50 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,Sutton Hill Community Trust,03/01/2018, 118.75 
"Business, Development & Employment",Skills,Supplies & Services,Printing - Other,XEROX FINANCE,12/01/2018, 179.00 
"Business, Development & Employment",Skills,Supplies & Services,Stationery,SIGNS EXPRESS (TELFORD),23/01/2018, 105.00 
"Business, Development & Employment",Skills,Supplies & Services,Subscriptions,Adviza Partnership,24/01/2018, 190.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,19/01/2018," 1,984.50 "
"Business, Development & Employment",Skills,Supplies & Services,Printing - Other,CREATIVE EMPORIUM,24/01/2018, 576.50 
"Business, Development & Employment",Skills,Supplies & Services,Other Grants (Expenses),New Digital Marketing,03/01/2018, 250.00 
"Business, Development & Employment",Skills,Supplies & Services,Other Grants (Expenses),FIVEWAYS INSURANCE GROUP,09/01/2018, 250.00 
"Business, Development & Employment",Skills,Supplies & Services,Other Grants (Expenses),KEA Automation,22/01/2018, 250.00 
"Business, Development & Employment",Skills,Supplies & Services,Other Grants (Expenses),Majestic Distribution BITEC,18/01/2018, 250.00 
"Business, Development & Employment",Skills,Supplies & Services,Sub Contractors,YOUNG ENTERPRISE,18/01/2018," 3,000.00 "
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,KETLEY PARISH COUNCIL,12/01/2018, 225.00 
"Business, Development & Employment",Skills,Income,Fees & Charges General,The Employment & Skills Group,31/01/2018, 732.50 
"Business, Development & Employment",Skills,Income,Fees & Charges General,The Employment & Skills Group,31/01/2018, 142.50 
"Business, Development & Employment",Skills,Income,Fees & Charges General,The Employment & Skills Group,31/01/2018," 5,502.75 "
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,19/01/2018, 224.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,31/01/2018, 504.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Options Higford (Options Autism (5) Limited,17/01/2018," 29,199.16 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Options College Shifnal (BESD (1)),31/01/2018," 23,952.50 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Options College Shifnal (BESD (1)),31/01/2018,"-2,404.50 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Options College Shifnal (BESD (1)),31/01/2018," 23,952.50 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,16/01/2018," 25,223.66 "
"Business, Development & Employment",Skills,Third Party Payments,Agency Services,Wyldwoods CIC,16/01/2018, 110.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,TELFORD COLLEGE OF ARTS & TECHNOLOGY,24/01/2018," 7,737.10 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,TELFORD COLLEGE OF ARTS & TECHNOLOGY,24/01/2018," 24,887.00 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,TELFORD COLLEGE OF ARTS & TECHNOLOGY,31/01/2018,"-7,737.10 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,TELFORD COLLEGE OF ARTS & TECHNOLOGY,31/01/2018," 77,371.00 "
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Protective Clothing,Childcare Bureau,17/01/2018, 365.46 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,ABC DAY NURSERY (HOO)  ,17/01/2018, 156.00 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,ABC DAY NURSERY (HOO)  ,17/01/2018, 245.70 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,ABC DAY NURSERY (HOO)  ,17/01/2018, 234.00 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,Bojangles Nursery (West Midlands)Ltd,17/01/2018, 394.00 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Social Care External Contact,DMR Services Ltd,17/01/2018," 7,380.00 "
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Interpreters Fees,UK Language Solutions Ltd,17/01/2018, 888.30 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Interpreters Fees,UK Language Solutions Ltd,17/01/2018," 1,093.80 "
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,ABC DAY NURSERY (HOO)  ,30/01/2018, 136.50 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,NOAH'S ARK NURS & AFTER SCH CLUB,30/01/2018, 355.34 
Children's Safeguarding,Child Protection & Family Support,Premises-Related Expenditure,Bed & Breakfast Charges,Reacted Personal Information,24/01/2018, 350.00 
Children's Safeguarding,Child Protection & Family Support,Premises-Related Expenditure,Bed & Breakfast Charges,Reacted Personal Information,24/01/2018, 350.00 
Children's Safeguarding,Child Protection & Family Support,Premises-Related Expenditure,Bed & Breakfast Charges,Reacted Personal Information,24/01/2018, 350.00 
Children's Safeguarding,Child Protection & Family Support,Premises-Related Expenditure,Bed & Breakfast Charges,Reacted Personal Information,24/01/2018, 350.00 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Furniture - Purchase,CHRISBEON OFFICE SUPPLIES,22/01/2018, 339.00 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,KeyAngels Estate Agents Ltd,25/01/2018, 300.00 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,CL - External Accommodation,Reacted Personal Information,30/01/2018, 350.00 
Children's Safeguarding,Child Protection & Family Support,Transport-Related Expenditure,Travelling Expenses General,REDACTED PERSONAL INFORMATION,12/01/2018, 104.17 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Legal Expenses,Wright McMillian Bennett Law,12/01/2018, 220.32 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Section 17 Childrens Act,WREKIN HOUSING TRUST (TENANCIES/RENT),24/01/2018, 240.00 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Legal Expenses,CLARKES SOLICITORS,30/01/2018," 1,251.34 "
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Equipment - Purchase,Reacted Personal Information,30/01/2018, 326.91 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,REDACTED PERSONAL INFORMATION,12/01/2018, 346.50 
Children's Safeguarding,Child Protection & Family Support,Third Party Payments,Childminders,REDACTED PERSONAL INFORMATION,12/01/2018, 308.00 
Children's Safeguarding,Child Protection & Family Support,contribution to provision,legal,HM Courts and Tribunal service,16/01/2018," 8,395.00 "
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Legal,Reacted Personal Information,30/01/2018, 485.76 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Other Services,FORENSIC PSYCHOLOGY PRACTICE,30/01/2018," 2,375.00 "
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Other Services,Westbury Health Limited,30/01/2018, 143.88 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Other Services,Westbury Health Limited,30/01/2018, 123.38 
Children's Safeguarding,Child Protection & Family Support,Supplies & Services,Other Services,ACPAS Limited,30/01/2018, 218.33 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,04/01/2018, 186.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,REDACTED PERSONAL INFORMATION,25/01/2018, 168.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Provisions,BIKOLD,23/01/2018, 241.34 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,Safety Systems Distribution Ltd,16/01/2018, 362.50 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,FIVE TOWNS CARE CENTRE LTD,16/01/2018," 2,330.36 "
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,FIVE TOWNS CARE CENTRE LTD,23/01/2018, 112.50 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,FIVE TOWNS CARE CENTRE LTD,18/01/2018," 2,651.87 "
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,M A Smith Associates,18/01/2018, 365.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,OSPREY HEALTHCARE LTD,09/01/2018, 185.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,30/01/2018, 323.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Purchase,Reacted Personal Information,30/01/2018, 282.00 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Agency Services,Direct Health Homecare Limited,12/01/2018, 676.80 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Agency Services,Direct Health Homecare Limited,12/01/2018, 420.90 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Agency Services,Direct Health Homecare Limited,12/01/2018, 798.60 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Agency Services,Caretech LTD T/A Inspire (Acorn House),15/01/2018, 394.59 
Children's Safeguarding,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Agency Services,Caretech LTD T/A Inspire (Acorn House),15/01/2018, 789.18 
