Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/04/2018, 605.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/04/2018, 440.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/04/2018, 440.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/04/2018, 440.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/04/2018, 440.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,13/04/2018, 258.60 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,13/04/2018, 392.62 
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,13/04/2018, 362.19 
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,13/04/2018," 1,185.60 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,13/04/2018, 111.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,13/04/2018, 440.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),13/04/2018," 1,564.95 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,13/04/2018, 660.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,13/04/2018, 605.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,E.ON UK PLC ,13/04/2018," 2,126.64 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,NPOWER,13/04/2018, 400.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Lift Source (UK) Limited,04/04/2018, 130.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Fire Alarms & Emergency Light,SECURITY WISE LTD,04/04/2018, 120.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Fire Alarms & Emergency Light,SECURITY WISE LTD,04/04/2018, 338.14 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/04/2018," 3,939.93 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,APT SKIDATA LTD,05/04/2018," 1,129.43 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,APT SKIDATA LTD,05/04/2018, 220.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,APT SKIDATA LTD,24/04/2018," 1,080.00 "
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,24/04/2018, 120.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Building Cleaning DSO,FCC Recycling (UK) Ltd ,24/04/2018, 123.41 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,APT SKIDATA LTD,24/04/2018, 644.00 
"Business, Development & Employment",Estates & Investment,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,24/04/2018, 139.12 
"Business, Development & Employment",Estates & Investment,Supplies & Services,Other Services,CreditCall Limited,13/04/2018, 520.86 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,APT SKIDATA LTD,13/04/2018, 220.00 
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Planned Repairs,ELEXA CONSULTANTS LTD,17/04/2018," 12,365.09 "
"Business, Development & Employment",Housing Investment Programme,Employees,Recruitment Advertising,Onefix Recruitment Ltd,05/04/2018," 2,025.00 "
"Business, Development & Employment",Housing Investment Programme,Supplies & Services,Sport Equip - Purchase,Ace Play Ltd,20/04/2018," 11,000.00 "
"Business, Development & Employment",Housing Investment Programme,Supplies & Services,Legal,Sellick Partnership,27/04/2018, 676.81 
"Business, Development & Employment",Housing Investment Programme,Supplies & Services,Legal,Sellick Partnership,27/04/2018," 1,692.01 "
"Business, Development & Employment",Housing Investment Programme,Supplies & Services,Legal,Sellick Partnership,27/04/2018," 1,692.01 "
"Business, Development & Employment",Inward Investment & Business Support,Capital Expenditure,Other Capital Expenditure,ARRIVA MIDLANDS NORTH LTD ,27/04/2018, 153.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Wellington H2A - Sounds in the Square,03/04/2018," 7,252.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),WELLINGTON TOWN COUNCIL ,03/04/2018," 5,466.72 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Great Dawley Town Council,03/04/2018," 3,109.50 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Equipment - Purchase,National Enterprise Challenge CIC,03/04/2018," 4,700.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Newport (Shrops) Town Team Ltd,03/04/2018," 2,500.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),DONNINGTON & MUXTON PARISH COUNCIL,05/04/2018," 18,817.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Wave-length CIC,05/04/2018," 4,667.44 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Wave-length CIC,05/04/2018, 446.11 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),HADLEY & LEEGOMERY PARISH COUNCIL,05/04/2018," 47,663.70 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),THE GORGE PARISH COUNCIL ,05/04/2018," 20,571.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Consultants Fees,WEST MIDLANDS COMBINED AUTHORITY,27/04/2018," 25,000.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,NEWSCO INSIDER LIMITED,27/04/2018," 1,700.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,27/04/2018," 11,879.56 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Business Sector Development,West Midland Economic Forum Limited,10/04/2018," 1,800.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),THE GORGE PARISH COUNCIL ,10/04/2018," 7,769.79 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,THW Marketing,03/04/2018, 890.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Teal Design & Print,03/04/2018, 330.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Interdirect Limited,03/04/2018, 315.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,Interdirect Limited,03/04/2018," 3,465.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,INANDAROUND MAGAZINES,03/04/2018, 600.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Story Comms Limited,03/04/2018," 1,666.67 "
"Business, Development & Employment",Inward Investment & Business Support,Employees,Training Expenses,Fraggle Works Limited,03/04/2018," 1,500.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Consultancy,THW Marketing,05/04/2018," 2,300.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Hospitality,QDOS Exhibitions,24/04/2018," 3,804.75 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Story Comms Limited,24/04/2018," 1,666.67 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,M C MARKETING LTD,24/04/2018, 725.00 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,Max Bikes PR Limited,24/04/2018," 1,097.00 "
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Advertising,Wolverhampton West Magazine Ltd,24/04/2018, 437.50 
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Web Services,Alcium Software Ltd,13/04/2018," 4,150.00 "
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,INTERSERVE (FACILITIES MANAGEMENT) LTD,05/04/2018, 196.80 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,05/04/2018, 150.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,05/04/2018, 175.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,06/04/2018, 150.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,STIRCHLEY & BROOKSIDE PARISH COUNCIL (NON PRECEPT),24/04/2018, 120.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,STIRCHLEY & BROOKSIDE PARISH COUNCIL (NON PRECEPT),24/04/2018, 120.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,24/04/2018, 331.50 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,24/04/2018, 120.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,24/04/2018, 187.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,24/04/2018, 160.00 
"Business, Development & Employment",Skills,Employees,Staff Training,UNIVERSITY OF WOLVERHAMPTON ,24/04/2018," 2,835.00 "
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,STIRCHLEY & BROOKSIDE PARISH COUNCIL (NON PRECEPT),12/04/2018, 120.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,Arleston Community Centre,12/04/2018, 156.25 
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,05/04/2018, 184.00 
"Business, Development & Employment",Skills,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),05/04/2018, 128.46 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,26/04/2018, 400.00 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,26/04/2018, 950.00 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,26/04/2018," 1,693.75 "
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,10/04/2018, 200.00 
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,CITY & GUILDS,10/04/2018, 312.00 
"Business, Development & Employment",Skills,Supplies & Services,Stationery,SILK GROUP LTD,12/04/2018, 190.00 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,12/04/2018, 875.00 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,12/04/2018, 750.00 
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,12/04/2018, 462.50 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,12/04/2018, 180.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,12/04/2018, 180.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,12/04/2018, 107.15 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,12/04/2018, 701.50 
"Business, Development & Employment",Skills,Transport-Related Expenditure,Travelling Expenses General,ARRIVA MIDLANDS NORTH LTD ,24/04/2018, 224.40 
"Business, Development & Employment",Skills,Transport-Related Expenditure,Travelling Expenses General,ARRIVA MIDLANDS NORTH LTD ,24/04/2018, 760.00 
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,12/04/2018, 268.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Newcastle Under-Lyme College,05/04/2018," 58,895.25 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Direct Health Homecare Limited,05/04/2018, 604.80 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,REDACTED PERSONAL INFORMATION,27/04/2018, 236.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Chethams School of Music,27/04/2018," 1,917.26 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,REDACTED PERSONAL INFORMATION,30/04/2018, 328.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,REDACTED PERSONAL INFORMATION,30/04/2018, 144.00 
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,LANDAU LTD,16/04/2018," 8,647.22 "
"Business, Development & Employment",Skills,Third Party Payments,DSG - High Needs Block,Nisai Virtual Academy Limited,16/04/2018," 1,950.00 "
"Business, Development & Employment",Skills,Supplies & Services,Equipment - Purchase,Bauer Radio Ltd,19/04/2018, 625.55 
"Business, Development & Employment",Skills,Transport-Related Expenditure,Lump Sum,Fiveways Insurance GRANT PAYMENTS ONLY,25/04/2018, 250.00 
"Business, Development & Employment",Skills,Supplies & Services,Consumable Stores,SILK GROUP LTD,24/04/2018, 132.00 
