Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,VOICE,01/08/2013,379.25,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,CARE TODAY CHILDRENS SERVICES,22/08/2013,1120,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,LIVING SPRINGS FAMILY CENTRE,22/08/2013,2185.93,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,NEWSTART NETWORKS CIC,22/08/2013,5290,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,NEWSTART NETWORKS CIC,22/08/2013,1000,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,NEWSTART NETWORKS CIC,22/08/2013,1000,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,SW Expertise,28/08/2013,2013,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,SW Expertise,28/08/2013,1773,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,SW Expertise,28/08/2013,2541.5,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,SW Expertise,28/08/2013,2013,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,SW Expertise,28/08/2013,2013,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,VOICE,01/08/2013,407.8,
Children's Safeguarding,Child Protection & Assessment,JMAE,Supplies & Services,Other Services,LIVING SPRINGS FAMILY CENTRE,07/08/2013,7578.5,
Children's Safeguarding,Child Protection & Assessment,JMAL,Supplies & Services,Other Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/08/2013,554.47,
Children's Safeguarding,Child Protection & Assessment,JMAL,Supplies & Services,Other Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,22/08/2013,562.06,
Children's Safeguarding,Child Protection & Assessment,JMAL,Supplies & Services,Other Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,30/08/2013,683.07,
Children's Safeguarding,Child Protection & Assessment,JMAL,Supplies & Services,Other Services,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,05/08/2013,554.47,
Children's Safeguarding,Child Protection & Assessment,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,28/08/2013,743.85,
Children's Safeguarding,Child Protection & Assessment,JMAL,Third Party Payments,Childminders,WOODEN TOPS DAY NURSERY A/C 2862358,22/08/2013,398.53,
Children's Safeguarding,Child Protection & Assessment,JPAH,Supplies & Services,Adoption Allowances,WHEELSCAPE LTD,09/08/2013,276,
Children's Safeguarding,Children in Care & Fostering,JMAF,Supplies & Services,Supportive Lodgings,SAAIL,21/08/2013,2214.33,
Children's Safeguarding,Children in Care & Fostering,JMAF,Supplies & Services,Supportive Lodgings,SAAIL,21/08/2013,340.8,
Children's Safeguarding,Children in Care & Fostering,JMAF,Supplies & Services,Supportive Lodgings,IMPACTING LIVES LIMITED,15/08/2013,2799.96,
Children's Safeguarding,Children in Care & Fostering,JMAF,Supplies & Services,Supportive Lodgings,IMPACTING LIVES LIMITED,13/08/2013,282.2,
Children's Safeguarding,Children in Care & Fostering,JMAF,Supplies & Services,Supportive Lodgings,SAAIL,06/08/2013,1785.75,
Children's Safeguarding,Children in Care & Fostering,JMAF,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,16/08/2013,198,
Children's Safeguarding,Children in Care & Fostering,JMAF,Transport-Related Expenditure,Transport,EXPOTEL HOTEL RESERVATIONS LIMITED,01/08/2013,273.4,
Children's Safeguarding,Children in Care & Fostering,JMAF,Transport-Related Expenditure,Travelling Expenses General,EXPOTEL HOTEL RESERVATIONS LIMITED,14/08/2013,187.2,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,16/08/2013,3346.36,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,28/08/2013,895,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,08/08/2013,3609.29,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/08/2013,6200,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/08/2013,3233.3,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/08/2013,3077.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/08/2013,3077.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,16/08/2013,895,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,08/08/2013,895,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/08/2013,3338.57,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,15/08/2013,5787.61,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,RED KITE FOSTERING,06/08/2013,5247.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,01/08/2013,212.8,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,01/08/2013,895,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3167.27,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3380.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3311.73,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Compass Childrens Services,20/08/2013,3162,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,20/08/2013,2977.92,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3265.6,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3049.1,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,20/08/2013,190.4,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3380.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3445.32,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3537.1,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3077.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3077.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3077.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3537.1,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3175.64,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/08/2013,3233.3,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,20/08/2013,2929.04,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,28/08/2013,295.71,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,28/08/2013,4160.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,28/08/2013,280.93,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,09/08/2013,3682.8,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,09/08/2013,4406.34,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3763.05,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,09/08/2013,3412,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/08/2013,3419.92,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,09/08/2013,3412,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/08/2013,6642.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,09/08/2013,2657.01,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/08/2013,3419.92,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,09/08/2013,1727.14,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,21/08/2013,4738.57,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/08/2013,3763.05,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3050.18,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,RED KITE FOSTERING,22/08/2013,5247.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,2958.68,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3050.18,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3346.36,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3520.71,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3244.32,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3344.68,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3380.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3450.3,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3210.71,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,2932.6,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/08/2013,3244.33,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,13/08/2013,4130.75,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,20/08/2013,3537.1,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,13/08/2013,3720,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,REGIONAL FOSTER PLACEMENTS,13/08/2013,3449.99,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NEXUS FOSTERING,13/08/2013,3816.1,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,13/08/2013,3516.29,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,13/08/2013,3402.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,23/08/2013,3009.6,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,14/08/2013,895,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,23/08/2013,3449.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,23/08/2013,681.43,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/08/2013,2576.9,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/08/2013,2767.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,15/08/2013,3376.74,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,15/08/2013,3003.9,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,06/08/2013,4537.14,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,06/08/2013,895.02,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,Residential Expenditure,HILLCREST CARE LTD,06/08/2013,3244.33,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3077.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3344.68,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,01/08/2013,-3585.12,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3277.81,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3344.68,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3210.71,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3077.86,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,05/08/2013,3538.34,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,05/08/2013,3808.57,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3244.33,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,06/08/2013,1131.43,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,06/08/2013,1289.83,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,06/08/2013,556.45,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,06/08/2013,1335.43,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3520.71,
Children's Safeguarding,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/08/2013,3238.41,
