Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 161.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 204.34 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 308.28 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 447.74 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 1,056.96 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 161.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 444.07 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 337.64 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 645.92 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 675.28 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 1,027.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,466.24 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,025.84 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,936.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 100.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Direct Health Homecare Limited,29/10/2018," 69,224.40 "
Adult Social Care,Community Safeguarding & Social Work,Supplies & Services,Legal Expenses,Gowling WLG,19/10/2018," 2,000.00 "
Adult Social Care,Community Safeguarding & Social Work,Supplies & Services,Other Grants (Expenses),CREATIVE SUPPORT LTD,10/10/2018,-449.00 
Adult Social Care,Community Safeguarding & Social Work,Supplies & Services,Other Grants (Expenses),CREATIVE SUPPORT LTD,25/10/2018, 449.56 
Adult Social Care,Community Safeguarding & Social Work,Transport-Related Expenditure,Travelling Expenses General,REDACTED PERSONAL INFORMATION,02/10/2018, 111.15 
Adult Social Care,Community Safeguarding & Social Work,Supplies & Services,Other Grants (Expenses),NHS Telford and Wrekin CCG ,26/10/2018," 166,500.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,VISION HOMES ASSOCIATION,19/10/2018," 49,176.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 998.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Ignite Health and Homecare Services Limited,30/10/2018," 4,547.25 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Ignite Health and Homecare Services Limited,30/10/2018," 5,266.35 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Ignite Health and Homecare Services Limited,30/10/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018, 797.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018," 3,399.80 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018," 5,645.85 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018, 797.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018," 2,904.12 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Oleander House - Sanctuary Housing,04/10/2018," 5,645.85 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Ignite Health and Homecare Services Limited,30/10/2018, 381.68 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Ignite Health and Homecare Services Limited,30/10/2018, 308.28 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,PRESTIGE NURSING LIMITED,30/10/2018, 348.26 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 3,173.85 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 770.70 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 752.35 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 473.43 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 807.40 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 605.55 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,328.54 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,049.62 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,746.92 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,629.48 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,049.62 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,864.36 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 998.24 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 880.80 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 1,350.56 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 708.12 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 1,027.60 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,768.00 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 700.97 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 616.56 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 411.04 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018, 205.52 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,025.84 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,SUPREME HOME CARE,30/10/2018," 2,627.72 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 275.66 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 572.80 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 755.38 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 798.34 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018," 1,070.42 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018," 1,603.84 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 486.88 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 254.18 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,519.38 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018," 1,421.26 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 254.18 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018," 1,317.44 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 501.20 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 690.94 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018, 200.48 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Sanctuary Home Care (Lawley Court),29/10/2018," 1,890.24 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 121.11 
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018," 1,823.99 "
Adult Social Care,Community Safeguarding & Social Work,Third Party Payments,Homecare Expenditure,Rose Manner Extra Care (Sanctuary),29/10/2018, 697.30 
Adult Social Care,Community Safeguarding & Social Work,Premises-Related Expenditure,Bed & Breakfast Charges,PARK INN TELFORD,19/10/2018," 1,106.67 "
Adult Social Care,Community Safeguarding & Social Work,Supplies & Services,Equipment - Purchase,REDACTED PERSONAL INFORMATION,25/10/2018, 135.90 
Adult Social Care,Early Help & Support Directorate,Supplies & Services,Computer Software (Maint),CARE MONITORING 2000 LTD,26/10/2018," 4,990.16 "
Adult Social Care,Service Improvement & Efficiency,Capital Expenditure,Payments to Contractor,LIQUIDLOGIC LIMITED,23/10/2018," 10,403.80 "
Adult Social Care,Service Improvement & Efficiency,Capital Expenditure,Payments to Contractor,LIQUIDLOGIC LIMITED,08/10/2018," 19,907.20 "
Adult Social Care,Service Improvement & Efficiency,Supplies & Services,Equipment - Purchase,EUROPEAN ELECTRONIQUE LTD,23/10/2018, 128.19 
Adult Social Care,Service Improvement & Efficiency,Supplies & Services,Equipment - Purchase,BACK CARE SOLUTIONS LTD,24/10/2018, 214.85 
Adult Social Care,Service Improvement & Efficiency,Supplies & Services,Equipment - Purchase,Hands Free Computing Ltd,24/10/2018," 1,267.00 "
"Business, Development & Employment","AD - Development, Business & Housing",Capital Expenditure,Other Capital Expenditure,NUPLACE LTD,16/10/2018," 500,000.00 "
"Business, Development & Employment","AD - Development, Business & Housing",Capital Expenditure,Other Capital Expenditure,NUPLACE LTD,16/10/2018," 380,477.96 "
"Business, Development & Employment","AD - Development, Business & Housing",Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/10/2018, 264.95 
"Business, Development & Employment","AD - Development, Business & Housing",Supplies & Services,Conference Expenses,PUBLIC POLICY EXCHANGE LIMITED,22/10/2018, 424.00 
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Subscriptions,BSI,31/10/2018," 1,400.00 "
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Comp Software (Purch / Hire),TRICS Consortium Ltd,05/10/2018," 3,250.00 "
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,12/10/2018, 249.48 
"Business, Development & Employment",Development Management & Planning Policy,Employees,Course Fees,BIRMINGHAM CITY UNIVERSITY,15/10/2018," 2,950.00 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/10/2018," 1,355.64 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/10/2018," 1,429.40 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/10/2018," 1,654.50 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/10/2018," 1,443.35 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/10/2018," 1,825.00 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,06/10/2018," 1,355.64 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,06/10/2018," 1,438.85 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Staff Training,THE MIDLAND NEWS ASSOCIATION LTD,06/10/2018, 388.08 
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,25/10/2018," 1,368.35 "
"Business, Development & Employment",Development Management & Planning Policy,Employees,Agency Supply Costs,The Oyster Partnership Ltd,31/10/2018," 1,437.05 "
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,06/10/2018, 249.48 
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Other Expenses,FITZGERALD CONTRACTORS LTD,02/10/2018, 763.94 
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,11/10/2018, 290.07 
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,11/10/2018, 221.76 
"Business, Development & Employment",Development Management & Planning Policy,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,11/10/2018, 221.76 
