Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,21/01/2013,125,
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,28/01/2013,125,
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,07/01/2013,125,
Children's Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,30/01/2013,1095.74,
Children's Safeguarding,Case Management & Children in Care,JMAL,Supplies & Services,Other Services,MEDIATION WORKS,14/01/2013,3000,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,16/01/2013,161.5,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,16/01/2013,161.5,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,16/01/2013,161.5,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,07/01/2013,564.3,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,07/01/2013,646,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,02/01/2013,496.29,
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,08/01/2013,496.29,
Children's Safeguarding,Placements & Fostering,HMAE,Supplies & Services,Mobile Phones,ORANGE PCS LTD,29/01/2013,135,
Children's Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,08/01/2013,533,
Children's Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,08/01/2013,555,
Children's Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Contract Hire,DIAMOND CARS (TELFORD) LTD,21/01/2013,375,
Children's Safeguarding,Placements & Fostering,JMAF,Supplies & Services,Mobile Phones,ORANGE PCS LTD,24/01/2013,270,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,07/01/2013,2986.82,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,24/01/2013,3009.6,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,24/01/2013,3168,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,24/01/2013,3311.73,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3194.8,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,24/01/2013,3246.01,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,24/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,09/01/2013,3682.8,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3050.18,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,25/01/2013,1757.15,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,17/01/2013,6597.86,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,09/01/2013,4738.57,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/01/2013,3419.92,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,09/01/2013,3419.92,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/01/2013,3077.99,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/01/2013,3077.99,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,09/01/2013,2709.4,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,29/01/2013,3139.67,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/01/2013,3077.99,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,08/01/2013,3412,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,08/01/2013,5310,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,08/01/2013,5310,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/01/2013,3631.42,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/01/2013,3520.71,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,08/01/2013,720,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,09/01/2013,3697.68,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,08/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,15/01/2013,5787.61,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3398.88,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/01/2013,3175.64,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,24/01/2013,1446.77,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3098.96,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3111.92,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,24/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,24/01/2013,2003.22,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,16/01/2013,3246.01,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NEXUS FOSTERING,24/01/2013,1027.8,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,15/01/2013,3376.74,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/01/2013,3244.34,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,08/01/2013,5900,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,15/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3040.8,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,09/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,07/01/2013,3338.57,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,07/01/2013,3224.57,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,15/01/2013,4217.55,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,15/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/01/2013,1620,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/01/2013,3050.18,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,04/01/2013,895,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/01/2013,3210.71,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,07/01/2013,3394.28,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,07/01/2013,3808.57,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3344.68,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,18/01/2013,3077.99,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,18/01/2013,3366.6,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,08/01/2013,4229.02,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,18/01/2013,3346.36,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,18/01/2013,2986.82,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,18/01/2013,2712.5,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NEXUS FOSTERING,07/01/2013,1025.4,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NEXUS FOSTERING,07/01/2013,3426,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/01/2013,360,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,10/01/2013,3428.31,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,17/01/2013,767.16,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,2657.14,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,2958.68,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3077.85,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,29/01/2013,3139.67,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,15/01/2013,4130.75,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,15/01/2013,3412,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3277.79,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,09/01/2013,14198,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,15/01/2013,2922.68,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,25/01/2013,3194.8,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3244.34,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3077.86,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/01/2013,5310,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/01/2013,5900,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,1339.28,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,25/01/2013,-420.72,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,04/01/2013,3424.2,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,08/01/2013,4130.75,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,4981.14,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,2754.02,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/01/2013,3098.96,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,24/01/2013,3077.99,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,07/01/2013,3538.34,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,07/01/2013,2907,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,15/01/2013,3345.44,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,07/01/2013,3424.2,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,07/01/2013,623.7,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,24/01/2013,3116,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,24/01/2013,3631.43,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/01/2013,2767.86,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/01/2013,3210.71,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,07/01/2013,1777.13,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/01/2013,3244.33,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,10/01/2013,4379.86,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,10/01/2013,3003.9,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/01/2013,3344.68,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,07/01/2013,3412,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,07/01/2013,1446.71,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,22/01/2013,-2389.2,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,03/01/2013,2951.79,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,30/01/2013,3440,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,22/01/2013,-685.66,
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/01/2013,3346.36,
