Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Children´s Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Other Services,MEDIATION WORKS,20/02/2013,"3,000.00",
Children´s Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Mobile Phones,ORANGE PCS LTD,13/02/2013,135.00,
Children´s Safeguarding,Case Management & Children in Care,JMAD,Third Party Payments,Childminders,TOTS AND TODDLERS DAYCARE,21/02/2013,192.50,
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,NEWSTART NETWORKS CIC,28/02/2013,"1,000.00",
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,FORENSIC PSYCHOLOGY PRACTICE,28/02/2013,"5,771.25",
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,LIVING SPRINGS FAMILY CENTRE,28/02/2013,"2,911.00",
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,NEWSTART NETWORKS CIC,28/02/2013,900.00,
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,WILCOX PSYCHOLOGICAL ASSOCIATES LTD,06/02/2013,204.75,
Children´s Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,WILCOX PSYCHOLOGICAL ASSOCIATES LTD,06/02/2013,204.75,
Children´s Safeguarding,Case Management & Children in Care,JMAG,Supplies & Services,Section 17 Childrens Act,CHAIRS & SPARES,28/02/2013,160.00,
Children´s Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,28/02/2013,541.47,
Children´s Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,21/02/2013,711.19,
Children´s Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,04/02/2013,499.30,
Children´s Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,11/02/2013,125.00,
Children´s Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,25/02/2013,125.00,
Children´s Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,04/02/2013,125.00,
Children´s Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,18/02/2013,125.00,
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,06/02/2013,"2,483.32",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,06/02/2013,"1,293.80",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,06/02/2013,"1,423.48",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,06/02/2013,"1,338.39",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,28/02/2013,"1,169.42",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,21/02/2013,"1,401.19",
Children´s Safeguarding,Case Management & Children in Care,JMAL,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,25/02/2013,185.00,
Children´s Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Childminders,WOODVILLE DAY NURSERY,20/02/2013,646.00,
Children´s Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Interpreters Fees,PEARL LINGUISTICS LTD,26/02/2013,757.80,
Children´s Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Interpreters Fees,PEARL LINGUISTICS LTD,01/02/2013,550.10,
Children´s Safeguarding,Case Management & Children in Care,JSAB,Third Party Payments,Interpreters Fees,PEARL LINGUISTICS LTD,26/02/2013,170.70,
Children´s Safeguarding,Case Management & Children in Care,JSAE,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,14/02/2013,167.16,
Children´s Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,18/02/2013,325.00,
Children´s Safeguarding,Placements & Fostering,JMAF,Supplies & Services,Mobile Phones,ORANGE PCS LTD,20/02/2013,135.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"3,210.71",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"3,210.71",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"3,277.79",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"2,932.60",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"3,077.86",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,11/02/2013,895.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"2,712.50",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN´S SERVICES LTD,11/02/2013,"3,979.92",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,11/02/2013,113.50,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/02/2013,"3,077.86",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,REGIONAL FOSTER PLACEMENTS,20/02/2013,"3,449.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,RED KITE FOSTERING,05/02/2013,"5,247.86",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,08/02/2013,"3,731.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,631.43",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,450.30",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,244.33",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,07/02/2013,"3,819.76",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,07/02/2013,"3,419.92",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,07/02/2013,"3,419.92",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,277.81",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,20/02/2013,"5,310.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,082.29",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN´S SERVICES LTD,07/02/2013,"3,326.40",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,07/02/2013,"3,956.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,958.68",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,08/02/2013,895.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,28/02/2013,895.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,06/02/2013,"3,345.44",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,06/02/2013,287.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,06/02/2013,201.25,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/02/2013,"3,244.34",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/02/2013,"3,050.18",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,08/02/2013,"2,170.84",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/02/2013,"3,344.68",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/02/2013,"3,344.68",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/02/2013,"3,244.34",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,08/02/2013,"3,339.84",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,20/02/2013,"5,900.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,07/02/2013,"6,960.10",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,14/02/2013,"5,227.51",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,14/02/2013,"3,003.90",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,20/02/2013,"5,310.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,13/02/2013,"3,412.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACORN FOSTERING SERVICES,07/02/2013,"3,410.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,767.86",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,635.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,344.69",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,077.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,077.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,077.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,175.64",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,077.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,06/02/2013,"3,194.80",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,20/02/2013,"3,116.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,20/02/2013,"3,168.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,20/02/2013,"2,829.10",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,20/02/2013,"2,571.30",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,20/02/2013,"5,900.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,20/02/2013,"3,009.60",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,246.01",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,333.87,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,116.12",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,077.99",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,167.27",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,051.02",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,233.30",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,07/02/2013,"3,233.30",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,13/02/2013,"3,051.02",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,13/02/2013,"3,311.73",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,13/02/2013,"5,959.36",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,01/02/2013,"-6,617.80",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,22/02/2013,"-1,954.80",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,657.14",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"3,631.42",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,767.85",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/02/2013,"2,657.14",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,27/02/2013,895.00,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,07/02/2013,"3,194.80",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,07/02/2013,228.20,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,22/02/2013,"3,520.71",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,21/02/2013,135.80,
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,21/02/2013,"3,049.96",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,21/02/2013,"2,639.84",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,THE ADOLESCENT & CHILDRENS TRUST,14/02/2013,"2,760.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,14/02/2013,"3,412.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,27/02/2013,"-1,770.83",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,06/02/2013,"3,246.01",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,RED KITE FOSTERING,06/02/2013,"5,247.86",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,By The Bridge,11/02/2013,"4,280.00",
Children´s Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/02/2013,"3,167.27",
