Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,LEAVING CARE COMPANY,17/07/2014,1328.58
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Provisions,NEXT STEP CARE MANAGEMENT LTD,04/07/2014,106
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,04/07/2014,1328.66
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,NEXT STEP CARE MANAGEMENT LTD,04/07/2014,284
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,NEXT STEP CARE MANAGEMENT LTD,29/07/2014,229.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,17/07/2014,600
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,22/07/2014,321.43
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,24/07/2014,1285.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,NEXT STEP CARE MANAGEMENT LTD,31/07/2014,274.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,NEXT STEP CARE MANAGEMENT LTD,31/07/2014,11610
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,SAAIL,18/07/2014,2214.33
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,SAAIL,29/07/2014,227.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,SAAIL,21/07/2014,286.75
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,SAAIL,24/07/2014,2142.9
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,Salop Lets,17/07/2014,4316.48
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,Salop Lets,17/07/2014,500
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,STAY TELFORD XC SUPPORTED HOUSE,18/07/2014,240.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,09/07/2014,1241.86
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,28/07/2014,244.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,21/07/2014,229.64
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,21/07/2014,286.75
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,21/07/2014,729.73
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,690.92
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,690.89
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,23/07/2014,229.64
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,23/07/2014,229.4
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,559.46
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,1200
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,295.71
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,295.71
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,816
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,901.16
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,31/07/2014,843.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,171.43
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,696.42
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,901.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,23/07/2014,114.7
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,CL - Basic Allowance,THEO LANGSTON,23/07/2014,229.64
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,-1067.86
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,-692.15
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,-109.48
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,-890.32
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,1221.43
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,514.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,177.14
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,229.4
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,-843.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,497.19
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JCAB,Supplies & Services,Supportive Lodgings,THEO LANGSTON,23/07/2014,364.86
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Transport-Related Expenditure,Contract Hire,CORKYS CARS,31/07/2014,520
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,Crackerjacks Day Nursery,31/07/2014,105
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,Crackerjacks Day Nursery,31/07/2014,105
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,Crackerjacks Day Nursery,31/07/2014,105
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,02/07/2014,143.38
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,SMILEY FACES DAY NURSERIES LTD,31/07/2014,504
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,SMILEY FACES DAY NURSERIES LTD,31/07/2014,432
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JMAF,Employees,Childcare Provision,SMILEY FACES DAY NURSERIES LTD,31/07/2014,540
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,01/07/2014,2268.58
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,01/07/2014,-2268.58
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,17/07/2014,3516.33
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,23/07/2014,992.5
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,23/07/2014,992.5
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,17/07/2014,3516.33
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Supplies & Services,Doctors Fees,Baddeley Green Surgery,01/07/2014,150
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,10/07/2014,3412
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,10/07/2014,3604
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,30/07/2014,3412
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,29/07/2014,1029.68
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,03/07/2014,313.6
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,07/07/2014,282.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CLIFFORD HOUSE FOSTERING LTD,07/07/2014,188.3
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,24/07/2014,4583.35
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,24/07/2014,4017.6
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,28/07/2014,3265.6
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,29/07/2014,3430.99
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTER CARE ASSOCIATES LTD,24/07/2014,3160.26
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,29/07/2014,3428.82
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,17/07/2014,-794.71
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,18/07/2014,3376.74
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,01/07/2014,3376.74
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,14/07/2014,2572.55
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING SOLUTIONS LTD,17/07/2014,-1622.06
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Foundation Fostering,17/07/2014,3596
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,29/07/2014,339.42
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/07/2014,2550
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/07/2014,3271.8
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,09/07/2014,2863.2
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3236.79
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3338.57
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3236.79
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3139.67
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3139.67
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3139.67
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,2951.79
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3107.14
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3236.78
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3236.78
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3236.79
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3238.41
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,5078.57
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,2978.57
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,2951.79
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,10/07/2014,3139.67
