Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Business, Development & Employment",Estates & Investment,Supplies & Services,Payment Of Income Collected,HSBC EQUIPMENT FINANCE (UK) LIMITED,07/09/2018,5668.87
"Business, Development & Employment",Estates & Investment,Supplies & Services,Other Services,VEOLIA ES (UK) LTD,25/09/2018,181.72
"Business, Development & Employment",Estates & Investment,Supplies & Services,Payment Of Income Collected,HSBC EQUIPMENT FINANCE (UK) LIMITED,07/09/2018,34227.33
"Business, Development & Employment",Estates & Investment,Supplies & Services,Payment Of Income Collected,HSBC EQUIPMENT FINANCE (UK) LIMITED,04/09/2018,1500
"Business, Development & Employment",Estates & Investment,Supplies & Services,Payment Of Income Collected,HSBC EQUIPMENT FINANCE (UK) LIMITED,04/09/2018,14012.5
"Business, Development & Employment",Estates & Investment,Third Party Payments,Voluntary Bodies,SEVERN GORGE COUNTRYSIDE TRUST,27/09/2018,56493.37
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2018,115.38
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,APT SKIDATA LTD,20/09/2018,158.75
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),24/09/2018,428.8
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,24/09/2018,500.08
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),17/09/2018,132.56
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),26/09/2018,848.82
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,E.ON UK PLC ,03/09/2018,1618.68
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,ARJO UK LTD,12/09/2018,420
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Lift Maintenance,Lift Source (UK) Limited,04/09/2018,224.48
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,WREKIN DRAIN SERVICES LTD,06/09/2018,
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,G B Limited,28/09/2018,124.88
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,28/09/2018,898.2
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,28/09/2018,187.5
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,WREKIN DRAIN SERVICES LTD,28/09/2018,680
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,28/09/2018,650
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -SCC Planned,Pinnacle Safety Group Ltd,19/09/2018,275
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Service Contracts,BULLEYS BRADBURY,18/09/2018,2901.5
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS ELEC ,18/09/2018,711.63
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,(CIS) BRITISH GAS SERVICES LTD ,26/09/2018,238.28
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Fire Alarms & Emergency Light,SECURITY WISE LTD,14/09/2018,120
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,20/09/2018,3606.2
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,20/09/2018,382.47
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,PHS GROUP,24/09/2018,278.34
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,VEOLIA ES (UK) LTD,24/09/2018,217.11
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,MAINSTAY PAYMENTS LTD ,24/09/2018,4744.08
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,PRINCIPAL HYGIENE SYSTEMS,25/09/2018,275.43
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,10/09/2018,258.6
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,10/09/2018,392.62
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,10/09/2018,111
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,BUSY BEE CLEANING,10/09/2018,150
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,10/09/2018,334.75
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,10/09/2018,269.75
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Window Cleaning,BUSY BEE CLEANING,10/09/2018,300
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/09/2018,419.56
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/09/2018,586.72
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,NOBRIDGE LTD,26/09/2018,1188
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,NOBRIDGE LTD,12/09/2018,610
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,MITIE LANDSCAPES LTD,12/09/2018,186.95
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/09/2018,385
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,12/09/2018,495
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,WREKIN DRAIN SERVICES LTD,04/09/2018,210
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,04/09/2018,531.1
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Contract Cleaning,VEOLIA ES (UK) LTD,12/09/2018,299.43
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Gas,Gazprom Energy,19/09/2018,498.33
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,13/09/2018,135
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,TELFORD & WREKIN SERVICES LTD,13/09/2018,208.55
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,WREKIN DRAIN SERVICES LTD,13/09/2018,948
"Business, Development & Employment",Estates & Investment,Supplies & Services,Other Services,CreditCall Limited,07/09/2018,529.14
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),17/09/2018,4035.75
"Business, Development & Employment",Estates & Investment,Supplies & Services,Subscriptions,BRITISH PARKING ASSOCIATION,03/09/2018,287
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,E.ON,18/09/2018,1411.45
"Business, Development & Employment",Estates & Investment,Supplies & Services,Stationery,G B Limited,19/09/2018,1000
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,WREKIN DRAIN SERVICES LTD,19/09/2018,105
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Electricity,EDF ENERGY CUSTOMERS PLC,13/09/2018,13362.21
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,SECURITY WISE LTD,13/09/2018,514
"Business, Development & Employment",Estates & Investment,Supplies & Services,Security Services,SECURITY WISE LTD,13/09/2018,180
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Building Cleaning DSO,FCC Recycling (UK) Ltd ,28/09/2018,123.41
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,Building Cleaning DSO,Vortex Cleaning,28/09/2018,653.75
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,28/09/2018,120
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,28/09/2018,120
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,28/09/2018,180
"Business, Development & Employment",Estates & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,28/09/2018,120
"Business, Development & Employment",Estates & Investment,Third Party Payments,Contractor Recharge,FITZGERALD CONTRACTORS LTD,07/09/2018,1667.39
"Business, Development & Employment",Estates & Investment,Third Party Payments,Contractor Recharge,FITZGERALD CONTRACTORS LTD,28/09/2018,2763.14
"Business, Development & Employment",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,HEREFORDSHIRE COUNCIL,04/09/2018,4730.32
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,20/09/2018,15624.96
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Conference Expenses,TOWN & COUNTRY PLANNING ASSOCIATION,24/09/2018,180
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),Edge Entertainment Limited,04/09/2018,1845
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Lost World Media,04/09/2018,229.92
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Hospitality,UNIVERSITY OF WOLVERHAMPTON ,04/09/2018,170
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Photography,Story Comms Limited,04/09/2018,4400
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Conference Expenses,QDOS Exhibitions,11/09/2018,1200
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Conference Expenses,QDOS Exhibitions,11/09/2018,800
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Consultancy,Elkro Limited,11/09/2018,2800
"Business, Development & Employment",Inward Investment & Business Support,contribution to provision,advertising,Rightmove,03/09/2018,600
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Other Expenses,PROMOFIX LTD,11/09/2018,240
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Photography,Lost World Media,27/09/2018,132
"Business, Development & Employment",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Lost World Media,27/09/2018,180
"Business, Development & Employment",Skills,Supplies & Services,Registration / Licence Fees,THE COPYRIGHT LICENSING AGENCY LTD,25/09/2018,341
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,25/09/2018,200
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,25/09/2018,200
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,For Skills Limited,25/09/2018,100.5
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD CHRISTIAN COUNCIL SUPPORTED HOUS,17/09/2018,120
"Business, Development & Employment",Skills,Supplies & Services,Advertising,Exterion Media (UK) Limited,26/09/2018,2970
"Business, Development & Employment",Skills,Supplies & Services,Advertising,Exterion Media (UK) Limited,28/09/2018,1410
"Business, Development & Employment",Skills,Supplies & Services,Advertising,Exterion Media (UK) Limited,28/09/2018,2970
"Business, Development & Employment",Skills,Supplies & Services,Advertising,Exterion Media (UK) Limited,28/09/2018,1072
"Business, Development & Employment",Skills,Supplies & Services,Subscriptions,Holex,28/09/2018,470
"Business, Development & Employment",Skills,Supplies & Services,Exam Fees,OPEN COLLEGE NETWORK WEST MIDLANDS REGION,25/09/2018,996
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,28/09/2018,
"Business, Development & Employment",Skills,Third Party Payments,Childminders,CHILDCARE SOS,28/09/2018,1154.25
"Business, Development & Employment",Skills,Employees,Staff Training,MHFA England CIC,25/09/2018,2325
"Business, Development & Employment",Skills,Employees,Staff Training,MHFA England CIC,25/09/2018,2325
"Business, Development & Employment",Skills,Employees,Staff Training,Purple Bamboo,25/09/2018,150
"Business, Development & Employment",Skills,Employees,Other Employee Costs,DONNINGTON PARTNERSHIP,17/09/2018,663
"Business, Development & Employment",Skills,Employees,Other Employee Costs,PARK LANE CENTRE,17/09/2018,450
"Business, Development & Employment",Skills,Premises-Related Expenditure,Hire Of Rooms,HOLLINSWOOD & RANDLAY PARISH COUNCIL,12/09/2018,180
