Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,236.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"2,951.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,236.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"2,692.86"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,236.78"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"2,863.20"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,139.67"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,236.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,27/05/2014,"3,271.80"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,28/05/2014,227.14
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,28/05/2014,150.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"3,139.67"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"3,172.07"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"3,238.41"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"2,978.57"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"3,139.67"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/05/2014,"2,978.57"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"3,407.10"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"3,236.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"3,172.03"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"3,139.67"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"2,951.79"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,14/05/2014,"3,338.57"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/05/2014,-410.14
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/05/2014,"2,157.86"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/05/2014,410.14
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,09/05/2014,"3,424.20"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,19/05/2014,"3,129.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,19/05/2014,"3,065.10"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,19/05/2014,"3,271.80"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,19/05/2014,"2,978.70"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,27/05/2014,"3,073.20"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,27/05/2014,"3,204.90"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/05/2014,"1,558.06"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,20/05/2014,"3,129.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,19/05/2014,"3,129.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,27/05/2014,540.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,30/05/2014,240.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,30/05/2014,216.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,15/05/2014,360.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,06/05/2014,"6,200.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,06/05/2014,"3,720.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,06/05/2014,"3,720.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,06/05/2014,"3,419.92"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,15/05/2014,600.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD (,02/05/2014,"3,144.33"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD (,06/05/2014,"3,042.90"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD (,06/05/2014,"2,890.76"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD (,06/05/2014,-202.86
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD (F250,02/05/2014,"2,987.11"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE MIDLAND LTD F204,09/05/2014,-192.72
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,09/05/2014,"5,900.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/05/2014,"5,310.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/05/2014,"5,310.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/05/2014,"5,310.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/05/2014,"5,900.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,28/05/2014,"5,900.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,06/05/2014,"5,310.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,28/05/2014,"3,923.98"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,30/05/2014,"12,824.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,30/05/2014,"14,198.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PROGRESS CHILDREN'S SERVICES LTD,09/05/2014,"3,797.40"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,27/05/2014,"3,423.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,28/05/2014,"3,537.10"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,30/05/2014,"3,423.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,30/05/2014,"-1,825.60"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,30/05/2014,"-3,423.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Prospects for Young People Ltd,20/05/2014,760.20
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,REGIONAL FOSTER PLACEMENTS,30/05/2014,897.12
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Sunbeam Fostering Agency,15/05/2014,"2,603.57"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,872.62
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,-895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,-895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,-895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,30/05/2014,-895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,06/05/2014,895.00
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAM,Supplies & Services,Advertising,MERIDIAN COST BENEFIT LTD,16/05/2014,163.65
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAM,Supplies & Services,Other Services,ROSEMONT BUILDING CONTRACTORS,19/05/2014,217.20
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAM,Third Party Payments,Interpreters Fees,PEARL LINGUISTICS LTD,19/05/2014,"1,163.20"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAM,Third Party Payments,Residential Expenditure,NATIONAL FOSTERING AGENCY,19/05/2014,"2,920.40"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Private Contractors,Youth Justice Board,28/05/2014,"17,400.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Private Contractors,Youth Justice Board,27/05/2014,"6,960.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,ABC CARE LTD,09/05/2014,"12,500.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,ABC CARE LTD,09/05/2014,"17,207.50"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,ABC CARE LTD,27/05/2014,"10,000.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,ABC CARE LTD,27/05/2014,"10,000.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,BETTERCARE KEYS LTD,27/05/2014,"8,142.90"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,BETTERCARE KEYS LTD,27/05/2014,"8,142.90"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,BETTERCARE KEYS LTD,27/05/2014,"8,142.90"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,BETTERCARE KEYS LTD,06/05/2014,"7,200.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,CARE TODAY CHILDRENS SERVICES,27/05/2014,"13,641.30"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,CASTLE HOMES CARE LIMITED,28/05/2014,"12,952.50"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,CASTLE HOMES CARE LIMITED,28/05/2014,"12,952.50"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,HORIZON CARE & EDUCATION GROUP LTD,02/05/2014,"-8,428.60"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,Keys 16 Plus ILS Ltd,06/05/2014,"16,800.00"
Children's Safeguarding & Specialist Services,Children in Care & Fostering,JPAN,Third Party Payments,Residential Expenditure,KEYS CHILDCARE LTD,27/05/2014,"11,314.20"
