Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Care & Support,Personalisation Support & Service Provision,HLEE,Premises-Related Expenditure,Electricity,SCOTTISH POWER PLC,01/03/2013,267.66
Care & Support,Personalisation Support & Service Provision,HLEG,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,26/03/2013,345.61
Care & Support,Personalisation Support & Service Provision,HLEG,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,20/03/2013,345.61
Care & Support,Personalisation Support & Service Provision,HMAB,Premises-Related Expenditure,Hire Of Rooms,MEADCROFT COMFORTS FUND,19/03/2013,120.00
Care & Support,Personalisation Support & Service Provision,HMAC,Premises-Related Expenditure,Hire Of Rooms,THE SALVATION ARMY,12/03/2013,140.00
Care & Support,Personalisation Support & Service Provision,HOCP,Supplies & Services,Subscriptions,ASSOCIATION OF FINANCIAL ASSESMENT OFFICERS,18/03/2013,150.00
Care & Support,Personalisation Support & Service Provision,HPAA,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,19/03/2013,102.50
Care & Support,Personalisation Support & Service Provision,HPAA,Supplies & Services,Comp Software (Purch / Hire),OLM SYSTEMS LTD,04/03/2013,967.50
Care & Support,Personalisation Support & Service Provision,HPAA,Supplies & Services,Comp Software (Purch / Hire),OLM SYSTEMS LTD,01/03/2013,"11,500.00"
Care & Support,Personalisation Support & Service Provision,WHAF,Capital Expenditure,Payments to Contractor,G LEDDINGTON (ELECTRICAL) LTD,04/03/2013,122.50
Children's Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Other Services,CONNECT CONTACT CENTRES,27/03/2013,"1,830.12"
Children's Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Doctors Fees,Cellmark,21/03/2013,720.00
Children's Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Doctors Fees,TRIMEGA LABORATORIES LTD,04/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Equipment - Purchase,PHOENIX SOFTWARE LTD,06/03/2013,159.00
Children's Safeguarding,Case Management & Children in Care,JMAB,Supplies & Services,Equipment - Purchase,SPECIALIST COMPUTERS CENTRES PLC,05/03/2013,129.12
Children's Safeguarding,Case Management & Children in Care,JMAB,Third Party Payments,Childminders,SMILEY FACES DAY NURSERIES LTD,04/03/2013,267.75
Children's Safeguarding,Case Management & Children in Care,JMAB,Third Party Payments,Childminders,EARLYWORLD LIMITED ,11/03/2013,141.00
Children's Safeguarding,Case Management & Children in Care,JMAB,Transport-Related Expenditure,Taxi Costs,CORKYS CARS,21/03/2013,600.00
Children's Safeguarding,Case Management & Children in Care,JMAD,Third Party Payments,Childminders,CHILDCARE SOS,06/03/2013,411.53
Children's Safeguarding,Case Management & Children in Care,JMAD,Third Party Payments,Childminders,PARKLANDS DAY NURSERY,05/03/2013,117.00
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,LIVING SPRINGS FAMILY CENTRE,27/03/2013,567.00
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,FIRST BASE (CREATIVE THERAPIES) LTD,26/03/2013,500.00
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,VOICE,20/03/2013,170.00
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,LIVING SPRINGS FAMILY CENTRE,20/03/2013,"1,230.00"
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,FIRST BASE (CREATIVE THERAPIES) LTD,26/03/2013,"2,520.00"
Children's Safeguarding,Case Management & Children in Care,JMAE,Supplies & Services,Other Services,MEDIATION WORKS,26/03/2013,333.00
Children's Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,14/03/2013,418.38
Children's Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,15/03/2013,550.51
Children's Safeguarding,Case Management & Children in Care,JMAH,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,20/03/2013,623.77
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,18/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,25/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,11/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,27/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAJ,Supplies & Services,Section 17 Childrens Act,REDACTED PERSONAL INFORMATION,04/03/2013,125.00
Children's Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,12/03/2013,"1,406.00"
Children's Safeguarding,Case Management & Children in Care,JMAL,Employees,Agency Supply Costs,AIR SOCIAL CARE,12/03/2013,"1,105.07"
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,20/03/2013,911.50
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,20/03/2013,514.36
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,25/03/2013,502.31
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,27/03/2013,478.21
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,27/03/2013,592.69
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,14/03/2013,592.69
Children's Safeguarding,Case Management & Children in Care,JMAL,Third Party Payments,Private Contractors,NESTOR PRIMECARE SERVICES LTD T/A ALLIED HEALTHCARE,27/03/2013,487.24
Children's Safeguarding,Case Management & Children in Care,JPAA,Third Party Payments,Joint Financing,SHROPSHIRE COUNCIL,20/03/2013,"32,400.00"
Children's Safeguarding,Case Management & Children in Care,JSAE,Supplies & Services,Equipment - Purchase,Digital Exchange Products Ltd,20/03/2013,408.00
Children's Safeguarding,Placements & Fostering,HMAE,Supplies & Services,Mobile Phones,ORANGE PCS LTD,20/03/2013,135.00
Children's Safeguarding,Placements & Fostering,JMAF,Supplies & Services,Other Services,NBA Solutions Ltd,22/03/2013,733.88
Children's Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Taxi Costs,DIAMOND CARS (TELFORD) LTD,22/03/2013,205.00
Children's Safeguarding,Placements & Fostering,JMAF,Transport-Related Expenditure,Transport,EXPOTEL HOTEL RESERVATIONS LIMITED,19/03/2013,125.25
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/03/2013,"2,780.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,15/03/2013,"2,900.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,20/03/2013,"5,900.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,28/03/2013,"3,763.05"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,14/03/2013,"6,597.86"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/03/2013,"3,346.36"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,07/03/2013,"2,403.43"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,28/03/2013,"3,430.99"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,07/03/2013,"3,697.68"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACORN FOSTERING SERVICES,14/03/2013,"3,080.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,07/03/2013,"3,021.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/03/2013,"2,960.60"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,REGIONAL FOSTER PLACEMENTS,13/03/2013,"3,116.12"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,380.86"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,22/03/2013,114.10
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,14/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,22/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,22/03/2013,"3,537.10"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,22/03/2013,114.10
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,04/03/2013,"3,808.57"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,05/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,"2,780.12"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,01/03/2013,"3,024.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,01/03/2013,"2,697.77"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS CHILDREN'S SERVICES LIMITED,01/03/2013,"1,330.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,01/03/2013,"1,330.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FAMILIES@FAMILYCARE,06/03/2013,"4,229.02"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/03/2013,"3,021.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,ACTION FOR CHILDREN LIMITED,28/03/2013,"4,256.69"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,13/03/2013,"3,022.52"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,Childcare Bureau,13/03/2013,"4,130.75"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,13/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FOSTERING PRIORY,04/03/2013,"3,609.29"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,077.99"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,27/03/2013,"3,445.32"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"3,143.40"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"3,366.60"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"5,208.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,19/03/2013,441.28
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,337.30"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,175.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,"2,931.88"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,19/03/2013,441.28
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"3,703.88"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,26/03/2013,"3,537.10"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"3,049.10"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,CORE ASSETS FOSTERING LIMITED,21/03/2013,"5,514.84"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,077.99"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,175.64"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,077.99"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,077.99"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,"2,780.12"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/03/2013,"2,930.37"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,08/03/2013,"2,755.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,FREEDOM FOSTERING,19/03/2013,"3,762.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,837.68
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PATHWAY CARE LTD,19/03/2013,"2,986.82"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,19/03/2013,"1,845.64"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,"2,920.40"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PHOENIX FOSTERING,19/03/2013,"5,310.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,PARK FOSTER CARE,19/03/2013,"3,088.96"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,22/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,22/03/2013,"3,538.34"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,500.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,450.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,SWIIS FOSTER CARE LTD,11/03/2013,895.00
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,246.01"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,960.58"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,11/03/2013,"2,900.00"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,21/03/2013,"3,051.02"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,INDEPENDENT CHILDCARE GROUP OF SCHOOLS L,01/03/2013,"3,538.34"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,HILLCREST CARE LTD,06/03/2013,"2,672.36"
Children's Safeguarding,Placements & Fostering,JPAD,Third Party Payments,External Foster Care Payments,NATIONAL FOSTERING AGENCY,11/03/2013,"2,780.12"
